url,View(s),Reply(s),Phone Provider,Phone Type,Subject,Question,Question Author Level,Question Author Qualities,Num Also Have Question,Answer,Accepted Answer Helpfulness,Answer Author Level,Other Helpful Answers
https://us.community.samsung.com/t5/Galaxy-S8-Questions-and-Answers/Bullet-Hole-Crack-in-the-Lens/m-p/120339#M7904,224,6,Samsung,Galaxy S8,Bullet Hole Crack in the Lens,"
The same problem that many people had with their galaxy s7s. Bullet hole crack just a little under the center of the lens. I only noticed an hour ago when the lighting of the photo was off. Anyone else have this problem? Will my warranty cover this? Is this a manufactoring problem?



						
							Solved!
						
						Go to Solution.



",Asteroid,,,"
Hello @userPQTiVJ8Qw4
Last I heard a Samsung repair center would fix this without a charge as long as it met certain qualifications when it was being evaluated. I can't speak with guarantees on that one, but I know the evaluation at least is totally free and they would certainly contact you first before any charges were made if they were deemed necessary. Definitely reach out to Samsung directly via Phone (1-800-SAMSUNG/1-800-726-7864), Twitter, or even Facebook. Naturally you can also reach out to your carrier to see if they have a different option you might like more or maybe someone here in the Community has some other ideas!

Be sure to click "" ✓ Accept as Solution"" when you find an answer that works for you.



",1,Samsung Moderator,"['\nHello @userPQTiVJ8Qw4\nLast I heard a Samsung repair center would fix this without a charge as long as it met certain qualifications when it was being evaluated. I can\'t speak with guarantees on that one, but I know the evaluation at least is totally free and they would certainly contact you first before any charges were made if they were deemed necessary.\xa0Definitely reach out to Samsung directly via Phone (1-800-SAMSUNG/1-800-726-7864), Twitter, or even Facebook. Naturally you can also reach out to your carrier to see if they have a different option you might like more or maybe someone here in the Community has some other ideas!\n\nBe sure to click "" ✓ Accept as Solution"" when you find an answer that works for you.\n\n\n\n']"
https://us.community.samsung.com/t5/Galaxy-S8-Questions-and-Answers/S8-Touchwiz-home-keeps-stopping-error/m-p/118967#M7142,3278,9,Samsung,Galaxy S8,S8 Touchwiz home keeps stopping error,"
Every time I turn on my phone I get this error message when I'm at the home screen about ""touchwiz home had stopped,"" and when I try to go back it later says "" touchwiz home keeps stopping,"" and later on sends me to the last app I used. I can't even get to my app drawer anymore. I've had my S8 since launch and it just started happening around the beginning of June. I've tried everything from wiping cache and restarting the phone multiple times. I need help!



						
							Solved!
						
						Go to Solution.



",Asteroid,,,"
Bah...if it won't even let you near those settings there's a strong chance you may need to. Using Smart Switch from your PC, are you able to try to backup that way?

Be sure to click "" ✓ Accept as Solution"" when you find an answer that works for you. If a post stand out to you, perhaps you could give that post a star to show other community members they were able to assist or was relevant to you. 



",0,Honored Contributor,[]
https://us.community.samsung.com/t5/Galaxy-S8-Questions-and-Answers/Text-message-pop-up-preview/m-p/119165#M7174,367,1,Samsung,Galaxy S8,Text message pop-up preview,"
Is there a way to disable the little pop-up text message preview that appears at the top of the screen when you receive a text message and browsing the web. It shows the name and most of the text message.



						
							Solved!
						
						Go to Solution.



",Constellation,,,"
Figured it out. Messages > settings > notifications > pop-up display on/off


",0,Constellation,[]
https://us.community.samsung.com/t5/Galaxy-S8-Questions-and-Answers/Is-there-a-shortcut-for-Blocking-Mode/m-p/117067#M6693,465,8,Samsung,Galaxy S8,Is there a shortcut for Blocking Mode?,"
Just moved from a 1+2 to the S8+. Before that I had a s1 through s5.So, I am somewhat relearning the Galaxy phones again, so forgive me if I use some wrong terminology.The 1+2 had a slider switch that first would let only priority call through. The next click blocked all except alarms.I think blocking mode is equivalent to first click O with line. And touching the speaker twice, speaker with line is equivalent to second click.
My questions:1. Is there a short cut for blocking mode without having to go through settings…. ?2. Is my understanding correct? So blocking mode would be for napping/sleeping where I would want to be interrupted for something important. And the speaker with line would be for church/movies where I don’t want it to go off at all.
BTW, if my understanding is correct, I like the 2nd call in 15 minutes. I like being able to set my boss and owners to a priority, so their ring makes it through the first time, but I can tell family to call twice if important.



						
							Solved!
						
						Go to Solution.



",Asteroid,,,"
Thanks @SamsungMel, I wasn't very clear on what I was looking for. I wasn't for sure how to phrase it.I did find how to do what I was looking for. To make the ""Do not disturb"" easily accesable Do ...1. Pull down notifactaion bar2. Three dots in upper left hand corner, choose ""Button order""3. Move the ""Do not disturb"" button to the first row. (You will have to demote something) Now when you pull down the notifactaion bar, the ""Do not distrub"" will be on the same line as ""Sound"" button. So no matter if you want to mute all sounds or invoke your ""Do not distrub"" rules, it is just a swipe and button press away.


",0,Asteroid,[]
https://us.community.samsung.com/t5/Galaxy-S8-Questions-and-Answers/Edge-lighting-customization/m-p/106086#M7662,1375,7,Samsung,Galaxy S8,Edge lighting/customization,"
Can't seem to find a way to customize the light on edge when people call or text. Or how you customize the color. 



						
							Solved!
						
						Go to Solution.



",Constellation,,,"
Need to go to settings advance


",1,Constellation,"['\nSince the release of Nougat, I\'m afraid that feature had been removed. That being said though, there are a ton of third party apps you can search for in the Play Store that having amazing reviews. It\'ll allow for further customization like you\'re trying to do. I encourage you to check them out and read up on the reviews. From what I saw, they all were free, so worth checking out at least.\n\nBe sure to click "" ✓ Accept as Solution"" when you find an answer that works for you. If a post stand out to you, perhaps you could give that post a star to show other community members they were able to assist or was relevant to you. \n\n\n\n', '\nNeed to go to settings advance\n\n\n', '\n\t\t\t\n\t\t\t\t\n\t\t\t\t\t\n\t\t\t\t\t\tPlease tell me features like assigning colors to certain contacts are coming in an update soon! I hate 3rd party apps! Pleeaaaassseeeee do something, this is my only frustration with this phone lol\n\t\t\t\t\t\n\t\t\t\t\n\t\t\t\n\t\t\t\n\t\t\t\t\n\t\t\t\n\t\t\t\n\t\t\t\t\n\n', '\n\t\t\t\n\t\t\t\t\n\t\t\t\t\t\n\t\t\t\t\t\tThose amazing reviews are usually fake or paid for. 😧\n\t\t\t\t\t\n\t\t\t\t\n\t\t\t\n\t\t\t\n\t\t\t\t\n\t\t\t\n\t\t\t\n\t\t\t\t\n\n', '\nI agree with you Ceej. I hope they come really soon with a update. Also, they need to update with notification light. So we can put different color.\xa0\n\n\n', ""\nI found a way to change the color of the edge lighting on my S8 but I can't seem to find it again!! This is very frustrating because I changed it to purple and I want to put it back to blue. 😐😑\n\n\n"", '\nI figured out that if you change the infinity background, it changes the edge lighting to match it! But still no actual customization. That was my FAVORITE thing on the S6e+ was being able to set 5 colors for 5 contacts! Bad form samsung! 😔\n\n\n']"
https://us.community.samsung.com/t5/Galaxy-S8-Questions-and-Answers/Samsung-galaxy-s8-don-t-have-calculated-memo-and-some-other-pre/m-p/117323#M16355,700,3,Samsung,Galaxy S8,"Samsung galaxy s8 don't have calculated, memo and some other pre-load apps","
My Samsung galaxy s8 don't have calculated, memo and some of othe pre-load apps like Samsung Health.



						
							Solved!
						
						Go to Solution.



",Constellation,,,"
Hey @useru3cKRd5lu5
May I ask where you bought this device and what region you are using it in?

Be sure to click "" ✓ Accept as Solution"" when you find an answer that works for you.



",0,Samsung Moderator,[]
https://us.community.samsung.com/t5/Galaxy-S8-Questions-and-Answers/Can-you-still-use-the-Pattern-to-unlock-your-phone/m-p/116721#M6632,80,1,Samsung,Galaxy S8,Can you still use the Pattern to unlock your phone?,"
I don't have the phone yet, but will be buying it soon. I've seen some people complain about the fingerprint scanner, but I want to know if I still have the option to use a Pattern to unlock the phone like with my Galaxy S6. Thanks. 



						
							Solved!
						
						Go to Solution.



",Constellation,,,"
Yes, you can still use the pattern to unlock your phone. The fingerprint scanner isn't bad, you just have to be conscious of how you hold your phone as it is located by the rear camera. The only real problem I have with the phone is that there is no adjustment for the sensitivity of the touchscreen, which is a pain if you like to have the glass protectors because it takes more pressure to read your touches. 


",0,Constellation,[]
https://us.community.samsung.com/t5/Galaxy-S8-Questions-and-Answers/Can-S8-be-normaly-used-in-China/m-p/115531#M6407,399,1,Samsung,Galaxy S8,Can S8 be normaly used in China?,"
If I buy unclocked midnight s8, can I use it in China with my Chinese sim-card? If yes, can I use 4G serivce or just 2G?



						
							Solved!
						
						Go to Solution.



",Constellation,,,"
If I buy unclocked midnight s8, can I use it in China with my Chinese sim-card? If yes, can I use 4G serivce or just 2G?   


",0,Constellation,[]
https://us.community.samsung.com/t5/Galaxy-S8-Questions-and-Answers/Random-name-on-lockscreen/m-p/115300#M6370,184,1,Samsung,Galaxy S8,Random name on lockscreen,"
In settings>lock screen an security I have always on display and notifications turned off. All of the sudden I'm seeing a random name on my lock screen, any ideas?  This was a supposedly brand new phone from T-Mobile and I've had it since day one.  It's so annoying having someones name on the lock screen that you don't know I'm not using the lock screen any more.  Any help will be appreciated.



						
							Solved!
						
						Go to Solution.



",Constellation,,,"
EDITOLVEDIt was one of the overlay apk's that had the individual that created it's name in the apk.


",0,Constellation,[]
https://us.community.samsung.com/t5/Galaxy-S8-Questions-and-Answers/How-can-i-get-rid-of-this-icon-notification/m-p/114850#M5719,169,3,Samsung,Galaxy S8,How can i get rid of this icon notification,"
			
				
					
						 
					
				
			
			
				
			
			
				


						
							Solved!
						
						Go to Solution.



",Constellation,,,"
Thanks you 🙌


",0,Constellation,[]
https://us.community.samsung.com/t5/Galaxy-S8-Questions-and-Answers/Grayscale/m-p/111743#M5104,803,10,Samsung,Galaxy S8,Grayscale,"
On my S8+, some reason when I go to unlock my phone, sometimes it shows everything on grayscale. My phone is automatically turning on grayscale​ all by itself. I have to go into settings and turn it back off. Is there some sort of solution to this? Maybe being able to disable the grayscale feature?



						
							Solved!
						
						Go to Solution.



",Cosmic Ray,,,"
Ah! I didn't know you were holding both those keys down. We actually had another conversation on here where that was discussed: https://us.community.samsung.com/t5/Galaxy-S8-How-To-s/How-to-quicklaunch-grayscale-mode/td-p/94790 . 
Glad you got it sorted out, sorry for all of that confusion. Have a good one! 

Be sure to click "" ✓ Accept as Solution"" when you find an answer that works for you.



",0,Samsung Moderator,[]
https://us.community.samsung.com/t5/Galaxy-S8-Questions-and-Answers/Facebook-installed-but-goes-to-Google-Play-Store-every-time-I/m-p/111132#M4996,182,4,Samsung,Galaxy S8,Facebook installed but goes to Google Play Store every time I open,"
I have installed Facebook on my Samsung 8; however, every time I click the icon on my phone it opens Google Play Store and I have to click Open on Facebook. How do I get it to stick? Screen shot attached. You can see the app name is in parantheses, which it is not for other installed apps.



						
							Solved!
						
						Go to Solution.



",Asteroid,,,"
What I found was that when I Installed the app from the Playstore, it was installing a separate shortcut icon on a second screen. So I deleted the original I started with, that was launching the Playstore everytime I clicked it, and moved the new icon to my home page where I keep all my faves.


",0,Asteroid,[]
https://us.community.samsung.com/t5/Galaxy-S8-Questions-and-Answers/Sprint-MMS-not-sending/m-p/110592#M4886,456,3,Samsung,Galaxy S8,Sprint MMS not sending.,"
Hi, I have been unable to send MMS since April 21. I have tried both standard/stock messaging app as well as Signal by Open Whisper Systems
 
I have tried sending MMS by toggling wifi connection on/off. 
 
I have tried sending MMS by toggling wifi calling on/off. 
 
I have tried all combinations of the above settings and still no change. 
 
Thoughts? 



						
							Solved!
						
						Go to Solution.



",Cosmic Ray,,,"
Before trying to troubleshoot this at all, have you talked to Sprint directly about it? Could be an account thing. 

Be sure to click "" ✓ Accept as Solution"" when you find an answer that works for you.



",0,Samsung Moderator,[]
https://us.community.samsung.com/t5/Galaxy-S8-Questions-and-Answers/Live-wallpaper-slow-and-chopy/m-p/109506#M4656,307,4,Samsung,Galaxy S8,Live wallpaper slow and chopy,"
 I'm suddenly having trouble with my s8 live wallpaper. It's been chopy reacting to movement and slow at it too. I tried restating several times. Changed resolution. Changed wall paper without improvement. Even the lock screen is acting strange and similar. 
 
Is there a fix for this issue? 



						
							Solved!
						
						Go to Solution.



",Constellation,,,"
Hey, @userEpLsg2EK2x. I just wanted to reach back out and see if you were able to get this fixed up! If not, please let the Community know so that they can look into different ideas to help further.

Be sure to click "" ✓ Accept as Solution"" when you find an answer that works for you.



",0,Samsung Moderator,[]
https://us.community.samsung.com/t5/Galaxy-S8-Questions-and-Answers/Entertainment-kit-clear-cover/m-p/111045#M4981,282,1,Samsung,Galaxy S8,Entertainment kit clear cover,"
Hi! I registered for the gs8 entertainment kit promo and got approved but there was no option to choose a color for the clear cover case nor is there any info as to what color I'll get. Is there a default color everyone gets? Will I  get the color that matches my phone color as shown in the receipt? Please advise. Much appreciated. 



						
							Solved!
						
						Go to Solution.



",Constellation,,,"
Hello @user0ibqxEEXtK
There was only one standard color in this promo. So basically everyone will be getting the same 'black/dark gray' coloration. 

Be sure to click "" ✓ Accept as Solution"" when you find an answer that works for you.



",2,Samsung Moderator,"['\nHello @user0ibqxEEXtK\nThere was only one standard color in this promo. So basically everyone will be getting the same \'black/dark gray\' coloration.\xa0\n\nBe sure to click "" ✓ Accept as Solution"" when you find an answer that works for you.\n\n\n\n']"
https://us.community.samsung.com/t5/Galaxy-S8-Questions-and-Answers/Why-does-screen-mirroring-keep-turning-off-on-my-S8/m-p/106528#M3740,4547,6,Samsung,Galaxy S8,Why does screen mirroring keep turning off on my S8?,"
It connects fin to my samsung LED 55 TV, but cuts off after only about a minute. I didn't have this problem with my note 5.  TV software is updated, 
Power saving is off, screen timeout is at 10 minutes (max on the list), and battery is full. It just won't stay connected. At all.



						
							Solved!
						
						Go to Solution.



",Asteroid,,,"
Its working now. May have been a samsung connect update. I don't really know, as I havent done anything differently.  Thank you.


",0,Asteroid,[]
https://us.community.samsung.com/t5/Galaxy-S8-Questions-and-Answers/Dead-pixels/m-p/95174#M1430,10521,7,Samsung,Galaxy S8,Dead pixels,"
Anyone having dead pixels on there s8? I have 4 tiny ones I don't know if I should return my phone back to T-Mobile for replacement that's if they will replace it



						
							Solved!
						
						Go to Solution.



",Asteroid,,,"
Hey, @userE3N3APUjMW! I haven't seen too many threads about dead pixels, but this is something that T-Mobile should be able to help you out with! If they can't, you could also reach out to Samsung directly to see what repair options you have. 

Be sure to click "" ✓ Accept as Solution"" when you find an answer that works for you.



",0,Community Manager,[]
https://us.community.samsung.com/t5/Galaxy-S8-Questions-and-Answers/VR-HEADSET/m-p/108442#M4420,310,6,Samsung,Galaxy S8,VR HEADSET,"
WHERE IS THE VR HEADSET I'M SUPPOSE TO RECEIVE WITH MY PREORDER OF THIS PHONE? IF YOU DON'T HAVE ANYMORE, I SUGGEST YOU OFFER A CREDIT OR A REPLACEMENT PRODUCT. SOUNDS LIKE FALSE ADVERTISING TO ME.



						
							Solved!
						
						Go to Solution.



",Cosmic Ray,,,"
Awesome. it's probably still being processed. However, if you contact Samsung directly via Twitter or Facebook they can either look up to see if any process has been made in that, or they can get you in contact with the Promo team directly.  

Be sure to click "" ✓ Accept as Solution"" when you find an answer that works for you.



",0,Samsung Moderator,[]
https://us.community.samsung.com/t5/Galaxy-S8-Questions-and-Answers/Samsung-Email-App-OneDrive-Integration/m-p/105959#M3611,476,5,Samsung,Galaxy S8,Samsung Email App - OneDrive Integration,"
Please add OneDrive integration to the email app, so when I need to attach business or personal files I can do this within the Email app. I have to go the reverse way, from OneDrive, which makes responding to mail problematic.



						
							Solved!
						
						Go to Solution.



",Cosmic Ray,,,"
I believe you can do it on the samsung default email app... Click ""attach""...Select ""other"" down at the bottom...Then choose ""cloud server"". If you have one drive installed properly,  it will show as an option after choosing ""cloud server""...see my screen shot below... Hope that helps...


",0,Cosmic Ray,[]
https://us.community.samsung.com/t5/Galaxy-S8-Questions-and-Answers/How-Do-I-Turn-Vibration-Completely-Off/m-p/107700#M3991,456,3,Samsung,Galaxy S8,How Do I Turn Vibration Completely Off?,"
I have my S8 on sound mode. I do not want it to vibrate ever, under any circumstances. I have ""vibrate while ringing"" off but third party apps still vibrate AND play a sound. This is a colossal waste of power. Does anyone know how to fix this? The problem is only with 3rd party apps. I want them to make sounds but no vibration.



						
							Solved!
						
						Go to Solution.



",Asteroid,,,"
Awesome! So go ahead and open up Hangouts. From there click the 3 bars in the top left corner. Go to Settings. From there go ahead and click on your account (for example mine is my email!). You should see a 'Notifications' section with Messages and Incoming Calls. Both can be clicked on directly and changed so that no vibrations happen or it doesn't even send notifications at all.  

Be sure to click "" ✓ Accept as Solution"" when you find an answer that works for you.



",1,Samsung Moderator,"['\nAwesome! So go ahead and open up Hangouts. From there click the 3 bars in the top left corner. Go to Settings. From there go ahead and click on your account (for example mine is my email!). You should see a \'Notifications\' section with Messages and Incoming Calls. Both can be clicked on directly and changed so that no vibrations happen or it doesn\'t even send notifications at all. \xa0\n\nBe sure to click "" ✓ Accept as Solution"" when you find an answer that works for you.\n\n\n\n']"
https://us.community.samsung.com/t5/Galaxy-S8-Questions-and-Answers/What-keeps-S8-S-view-flip-case-cover-closed/m-p/106962#M3837,176,1,Samsung,Galaxy S8,What keeps S8 S-view flip case cover closed?,"
			
				
					
						 
					
				
			
			
				
	Al




						
							Solved!
						
						Go to Solution.



",Cosmic Ray,,,"
Hey @usernHG86ux8LC
The cover is kept closed with low power magnets located in the case.  The lower right hand corner if I recall correctly.  

Be sure to click "" ✓ Accept as Solution"" when you find an answer that works for you.



",0,Samsung Moderator,[]
https://us.community.samsung.com/t5/Galaxy-S8-Questions-and-Answers/Clear-View-cover-not-working-with-camera/m-p/102272#M7722,726,4,Samsung,Galaxy S8,Clear View cover not working with camera,"
Is there a way to get the camera screen to stay on with the clear view cover closed on the S8? I know it worked with the S7. Trying to take a picture with the flap open makes it a little difficult to hold securely.



						
							Solved!
						
						Go to Solution.



",Asteroid,,,"
Thanks for the info! To answer your question, you will be needing to open the front cover to use your camera application. 
Sorry about that man, it's still a super awesome case though. I like it better than the window interface from the earlier model. 

Be sure to click "" ✓ Accept as Solution"" when you find an answer that works for you.



",0,Samsung Moderator,[]
https://us.community.samsung.com/t5/Galaxy-S8-Questions-and-Answers/Changing-resolution-and-app-scaling/m-p/102322#M2863,838,9,Samsung,Galaxy S8,Changing resolution and app scaling,"
When you changing to wqhd+ apps like viber and swiftkey have problem to resize...
as you see in screenshot, in viber the background become smaller and swiftkey the smallest size is hudge



						
							Solved!
						
						Go to Solution.



",Cosmic Ray,,,"
I hit up your other post about the darker bar at the bottom, and looked a little more into the app resizing, which boiled down to the actual UQHD resizing. A lot of apps seemed to have this resolution skew, which is pretty much a result of the odd resolution that no other device on the market currently has. It is something that should be reported to those app developers when found, and hopefully might get updated in the future should they find it important enough.

Be sure to click "" ✓ Accept as Solution"" when you find an answer that works for you. If a post stand out to you, perhaps you could give that post a star to show other community members they were able to assist or was relevant to you. 



",0,Honored Contributor,[]
https://us.community.samsung.com/t5/Galaxy-S8-Questions-and-Answers/Trying-to-buy-S8-on-Samsung-site-unable-to-get-trade-in-value/m-p/105206#M3465,291,7,Samsung,Galaxy S8,"Trying to buy S8 on Samsung site, unable to get trade in value for my S6.","
Been trying to get the trade in value for my good condition S6.    The Samsung site has a difficult to find terms and conditions with no prices listed.   There is a link for more info, but it points to the S7 product page!    Live chat was no help, they sent me a link to a third party company, Clover Wireless, that had different terms and conditions from what Samsung had, so not sure it is the correct link.    Info should match.     Phone support has over 30 minute wait times.      The shopping cart has no trade in pulldown.   Not going to chance entering credit card info and submitting to see if one appears.   That is just wrong.
 
Anyone have any info or live link? 
 
Thanks!!!



						
							Solved!
						
						Go to Solution.



",Asteroid,,,"
Hey @userlrIkcHv48U
So... do the prices on this page not help out?
http://www.samsung.com/us/trade-in/

Be sure to click "" ✓ Accept as Solution"" when you find an answer that works for you.



",0,Samsung Moderator,[]
https://us.community.samsung.com/t5/Galaxy-S8-Questions-and-Answers/Network-acting-very-weird/m-p/104887#M3406,74,1,Samsung,Galaxy S8,Network acting very weird,"
it shows i have a 4g lte. i can text, use the internet, use apps ETC.... but i cant make a phone call or it says sim error. can anyone weigh in?



						
							Solved!
						
						Go to Solution.



",Constellation,,,"
Hello there, @userTUaTxxI3T7
Let's try some troubleshooting steps, just let us know how these go!

Are all your Apps are up to date? You have 2 places that you need to look. Google Play store and Galaxy app store. Go to both and check My Apps. Make sure there is no app that needs updating. 
Is your phone OS up to date? Go to Settings, About phone and check for software update. Make sure you have the latest phone software. 
Clear phone cache. Instructions are here. 
Clear Application cache and sometime Application data. Instructions are here. 
Restart your phone in Safe mode. This is just to help you isolate the issue if it is caused by 3rd part apps. Instructions are here. 

If those don't help, we certainly want to assist you further with this matter. To better do that, can we have some added details about your specific device and this concern? Things that will help the most would be the exact model number and Baseband version (both under Settings>About Device) for your device as well as your carrier and when you started noticing this happen. Thanks!

Be sure to click "" ✓ Accept as Solution"" when you find an answer that works for you.



",0,Samsung Moderator,[]
https://us.community.samsung.com/t5/Galaxy-S8-Questions-and-Answers/Alarm-Snooze-Broken-STock-App/m-p/100352#M2541,405,2,Samsung,Galaxy S8,Alarm Snooze Broken STock App,"
Has anyone else run into this or have a solution. Setup stock alarm app to snooze for 10 min and repeat 3 times. Alarm goes off and I hit snooze. Never repeats.
 
I know there are other better apps but that is not the point. For a new phone basic functionality should work, all these fancy features and samsung can't get a basic function right.



						
							Solved!
						
						Go to Solution.



",Asteroid,,,"
so this worked for me. I created the alarm using google assistant initially, then changed it and that did not seem to work well. I deleted the alarm creatred a new one directly in phone and now it snoozes correctly up to 3 times. Maybe a google assist thing with this phone.


",0,Asteroid,[]
https://us.community.samsung.com/t5/Galaxy-S8-Questions-and-Answers/VR-headset-tracking/m-p/103021#M3005,89,1,Samsung,Galaxy S8,VR headset tracking,"
I got approved for the headset and it says it shipped  between April 24 and May 1st but I haven't received any emails with tracking info or anything and I have 2 headset coming in the mail I can't find the chat icon on the Samsung website and when I call I'm always on hold for an hour can anyone please help me?



						
							Solved!
						
						Go to Solution.



",Constellation,,,"
I wish I honestly could help in this specific case for you. Those types of orders are handled directly by our eCommerce team, and you calling in is the right point of contact for you. I'm sorry it's taking awhile for you to get through to them via phone, but they will have the information you need.

Be sure to click "" ✓ Accept as Solution"" when you find an answer that works for you. If a post stand out to you, perhaps you could give that post a star to show other community members they were able to assist or was relevant to you. 



",0,Honored Contributor,[]
https://us.community.samsung.com/t5/Galaxy-S8-Questions-and-Answers/S8-not-installing-DQA-update-after-prompt/m-p/100511#M2569,520,3,Samsung,Galaxy S8,S8 not installing DQA update after prompt,"
Once in awhile I will get the Samsung Apps overlay telling me that the DQA fix is ready to update. But when I tell it to do so, the box disappears and doesn't actually install. Then a couple days later the box pops up again with the same message and it still just disappears after I tell it to install.  Is there another way to force the update if the prompts aren't working?



						
							Solved!
						
						Go to Solution.



",Constellation,,,"
So what ended up working for me was the fact that I realized I was still blocking DQA with an external app. I unblocked it and waited for the galaxy apps prompt to appear again. When it did, it continued with the installation successfully. 


",0,Constellation,[]
https://us.community.samsung.com/t5/Galaxy-S8-Questions-and-Answers/S8-spen/m-p/93973#M2791,1867,3,Samsung,Galaxy S8,S8+ spen?,"
Is there a stylus that can work with the S8+ through samsung?



						
							Solved!
						
						Go to Solution.



",Constellation,,,"
I'm not sure if there's any specific Samsung official ones that work. However, a friend of mine who just got his S8+ recently is using one of those soft rounded tip stylus pens and it seems to work just fine. If you wanted to do some research on some good ones, that would be a great direction to start in. Maybe see if you can test some older modeled ones you have, or know folks have.

Be sure to click "" ✓ Accept as Solution"" when you find an answer that works for you. If a post stand out to you, perhaps you could give that post a star to show other community members they were able to assist or was relevant to you. 



",1,Honored Contributor,"['\nI\'m not sure if there\'s any specific Samsung official ones that work. However, a friend of mine who just got his S8+ recently is using one of those soft rounded tip stylus pens and it seems to work just fine. If you wanted to do some research on some good ones, that would be a great direction to start in. Maybe see if you can test some older modeled ones you have, or know folks have.\n\nBe sure to click "" ✓ Accept as Solution"" when you find an answer that works for you. If a post stand out to you, perhaps you could give that post a star to show other community members they were able to assist or was relevant to you. \n\n\n\n']"
https://us.community.samsung.com/t5/Galaxy-S8-Questions-and-Answers/DQA-keeps-stopping-error-now-phone-is-STUCK-on-quot-Downloading/m-p/93117#M881,3424,7,Samsung,Galaxy S8,"DQA keeps stopping error, now phone is STUCK on ""Downloading... Do not turn off target"". Please Help","
I like apparently many thousands of new Samsung Galaxy S8 owners have been hit with the ""DQA keeps stopping"" error after a Device Update from Verzion. I researched online and found that this is a huge problem. I followed advice in an article from Android Authority online -- a very respected industry source --  at http://www.androidauthority.com/fix-galaxy-s8-dqa-keeps-stopping-error-message-766402/
 
I did step 2 in this article which says, ""Clear cache partition through recovery (turn off phone, press and hold Power, Volume up and Bixby button. On Android screen, when you see ‘No command’ hold power and press volume up to access recovery. Use volume keys to highlight ‘Wipe cache partition’ and press power to select. Highlight ‘Yes’ and press Power to confirm, then reboot phone)"". 
 
After following those directions to the letter, my phone is now stuck -- for 90 MINUTES SO FAR -- on a ""Downloading... Do not turn off target"" page. See the image attached to this page. Nothing I do, pressing and holding the Power button, trying a combination of buttons, NOTHING is working.
 
Please help! Samsung should not be pushing out updates that harm there phones! Thank you.



						
							Solved!
						
						Go to Solution.



",Asteroid,,,"
I was able to get the phone out of the ""Downloading... Do not turn off target"" by pressing the Power, Volume Down and Bixby buttons simultaneously. This brought me to a system screen where I could reboot. Relieved. But Samsung has GOT to fix this DQA keeps stopping error!


",0,Asteroid,['\nNothing has worked for me. Any suggestions.\xa0\n\n\n']
https://us.community.samsung.com/t5/Galaxy-S8-Questions-and-Answers/quot-Failed-to-restore-data-quot-Error-Please-help-get-my-text/m-p/93116#M880,502,2,Samsung,Galaxy S8,"""Failed to restore data"" Error - Please help get my text messages back!!","
I like apparently many thousands of new Samsung Galaxy S8 owners have been hit with the ""DQA keeps stopping"" error after a Device Update from Verzion. I researched online and found that this is a huge problem. I followed advice in an article from Android Authority online -- a very respected industry source --  at http://www.androidauthority.com/fix-galaxy-s8-dqa-keeps-stopping-error-message-766402/
 
I did step 2 in this article which says, ""Clear cache partition through recovery (turn off phone, press and hold Power, Volume up and Bixby button. On Android screen, when you see ‘No command’ hold power and press volume up to access recovery. Use volume keys to highlight ‘Wipe cache partition’ and press power to select. Highlight ‘Yes’ and press Power to confirm, then reboot phone)"". 
 
After following those directions to the letter, my phone is now stuck -- for 90 MINUTES SO FAR -- on a ""Downloading... Do not turn off target"" page. See the image attached to this page. Nothing I do, pressing and holding the Power button, trying a combination of buttons, NOTHING is working.
 
Please help! Samsung should not be pushing out updates that harm there phones! Thank you.



						
							Solved!
						
						Go to Solution.



",Asteroid,,,"
Ah, you're stuck in the downloading mode. That's definitely no bueno. 
 
For this, have you held down both the Volume Down & Power buttons? You'll want to do this for like a solid minute or so until it finally kicks back to the boot-up menu. Then you'll select with the volume buttons ""normal boot"" and select with the Bixby button.

Be sure to click "" ✓ Accept as Solution"" when you find an answer that works for you. If a post stand out to you, perhaps you could give that post a star to show other community members they were able to assist or was relevant to you. 



",1,Honored Contributor,"['\nAh, you\'re stuck in the downloading mode. That\'s definitely no bueno.\xa0\n\xa0\nFor this, have you held down both the Volume Down & Power buttons? You\'ll want to do this for like a solid minute or so until it finally kicks back to the boot-up menu. Then you\'ll select with the volume buttons ""normal boot"" and select with the Bixby button.\n\nBe sure to click "" ✓ Accept as Solution"" when you find an answer that works for you. If a post stand out to you, perhaps you could give that post a star to show other community members they were able to assist or was relevant to you. \n\n\n\n']"
https://us.community.samsung.com/t5/Galaxy-S8-Questions-and-Answers/My-phone-does-not-have-Galaxy-Apps-Store/m-p/96546#M7806,574,4,Samsung,Galaxy S8,My phone does not have Galaxy Apps Store,"
I have a new S8+ and I was made aware that there is a patch coming for the dqa issues that I am experiencing. It is being released via the Galaxy Apps Store but I cannot find it on my phone or a way to download. Can anyone help?



						
							Solved!
						
						Go to Solution.



",Constellation,,,"
  Look for the three vertical dots on the right side of your app screen, click on it, then click on Galaxy essentials. 


",1,Constellation,"['\n\xa0\xa0Look for the three vertical dots on the right side of your app screen, click on it, then click on Galaxy essentials.\xa0\n\n\n', '\nYou can also add it to your screen from the widgets menu.\xa0\n\n\n']"
